account_id,fiscal_quarter,arr_usd
A0614,2025-Q4,91000
A0614,2026-Q1,91000
A0615,2025-Q1,224000
A0615,2025-Q2,263000
A0615,2025-Q3,263000
A0615,2025-Q4,263000
A0615,2026-Q1,263000
A0616,2025-Q1,38000
A0616,2025-Q2,38000
A0616,2025-Q3,38000
A0616,2025-Q4,131000
A0616,2026-Q1,62000
A0617,2025-Q1,186000
A0617,2025-Q2,186000
A0617,2025-Q3,0
A0618,2025-Q1,270000
A0618,2025-Q2,270000
A0618,2025-Q3,270000
A0618,2025-Q4,270000
A0618,2026-Q1,270000
A0619,2025-Q1,75000
A0619,2025-Q2,75000
A0619,2025-Q3,75000
A0619,2025-Q4,78000
A0619,2026-Q1,78000
A0620,2025-Q1,43000
A0620,2025-Q2,43000
A0620,2025-Q3,53000
A0620,2025-Q4,53000
A0620,2026-Q1,53000
A0621,2025-Q1,89000
A0621,2025-Q2,89000
A0621,2025-Q3,89000
A0621,2025-Q4,149000
A0621,2026-Q1,251000
A0622,2025-Q1,47000
A0622,2025-Q2,47000
A0622,2025-Q3,47000
A0622,2025-Q4,0
A0623,2025-Q1,187000
A0623,2025-Q2,187000
A0623,2025-Q3,187000
A0623,2025-Q4,187000
A0623,2026-Q1,187000
A0624,2025-Q1,22000
A0624,2025-Q2,152000
A0624,2025-Q3,152000
A0624,2025-Q4,24000
A0624,2026-Q1,24000
A0625,2025-Q1,112000
A0625,2025-Q2,112000
A0625,2025-Q3,112000
A0625,2025-Q4,112000
A0625,2026-Q1,173000
A0626,2025-Q1,62000
A0626,2025-Q2,62000
A0626,2025-Q3,62000
A0626,2025-Q4,62000
A0626,2026-Q1,62000
