account_id,account_name,logo_acquisition_year,fiscal_quarter,created_date,close_date,region,account_vertical,product_line,deal_type,outcome,contract_term_years,acv_usd,tcv_usd,deal_source,discount_pct,primary_loss_reason
A1681,Pinnacle Logic,2023,2026-Q1,2025-07-24,2026-01-08,APAC,Retail,Security,land,lost,3,19000,57000,sales_outbound,54.5,Pricing — lower competitive quote
A1682,Parallel Grid Inc,2023,2026-Q1,2025-12-06,2026-03-25,EMEA,Manufacturing,Security,land,lost,3,278000,834000,inbound,47.2,Pricing — rejected renewal uplift
A1683,Granite Cloud Inc,2023,2026-Q1,2025-07-23,2026-01-10,EMEA,Manufacturing,Security,land,lost,3,18000,54000,inbound,75.1,Value — ROI / business case not approved
A1684,Vertex Systems Inc,2023,2026-Q1,2025-06-18,2026-01-31,AMER,Professional Services,Security,land,lost,1,240000,240000,csm_expansion,41.7,Commercial — payment or term mismatch
A1685,Northwind Systems Inc,2022,2026-Q1,2025-07-18,2026-03-05,EMEA,Financial Services,Analytics,land,lost,3,126000,378000,sales_outbound,51.4,Value — ROI / business case not approved
A1686,Meridian Labs,2023,2026-Q1,2025-06-13,2026-01-24,APAC,Manufacturing,Analytics,land,lost,4,153000,612000,sales_outbound,58.9,Adoption — low usage or failed rollout
A1687,Parallel Dynamics,2023,2026-Q1,2025-06-23,2026-02-09,EMEA,Retail,Analytics,land,lost,3,13000,39000,partner,51.2,Competitor — won evaluation
A1688,Meridian Works,2023,2026-Q1,2025-08-29,2026-03-26,AMER,Professional Services,Analytics,land,lost,3,15000,45000,csm_expansion,36.9,Competitor — won evaluation
A1689,Parallel Cloud,2023,2026-Q1,2025-08-19,2026-03-01,EMEA,Healthcare,Analytics,land,lost,3,243000,729000,csm_expansion,46.6,Product — capability or roadmap gap
A1690,Pinnacle Systems,2022,2026-Q1,2025-06-21,2026-01-03,EMEA,Retail,Platform,land,lost,3,256000,768000,sales_outbound,35.2,Risk — security or compliance
A1691,Aurora Labs,2024,2026-Q1,2025-08-11,2026-02-28,APAC,Financial Services,Security,land,lost,3,19000,57000,sales_outbound,58.3,Procurement — vendor consolidation
A1692,Granite Bridge,2023,2026-Q1,2025-11-27,2026-03-30,EMEA,Retail,Security,land,lost,2,20000,40000,partner,50.4,Pricing — lower competitive quote
A1693,Silverline Labs,2023,2026-Q1,2025-05-08,2026-03-14,EMEA,Financial Services,Analytics,land,lost,3,236000,708000,event,43.9,Risk — security or compliance
A1694,Pinnacle Works,2023,2026-Q1,2025-09-28,2026-01-05,EMEA,Healthcare,Security,land,lost,3,188000,564000,sales_outbound,38.3,Pricing — lower competitive quote
A1695,BluePeak Cloud Inc,2023,2026-Q1,2025-10-05,2026-03-15,AMER,Manufacturing,Analytics,land,lost,3,236000,708000,inbound,40.2,Value — ROI / business case not approved
A1696,Vertex Cloud,2025,2026-Q1,2025-08-06,2026-02-06,APAC,Healthcare,Security,land,lost,3,191000,573000,sales_outbound,61.3,Pricing — rejected renewal uplift
A1697,Silverline Dynamics,2023,2026-Q1,2025-08-26,2026-03-20,EMEA,Manufacturing,Security,land,lost,1,14000,14000,inbound,57,Adoption — low usage or failed rollout
A1698,Aurora Labs,2023,2026-Q1,2025-09-02,2026-03-13,EMEA,Retail,Security,land,lost,3,18000,54000,inbound,61.5,Product — capability or roadmap gap
A1699,Meridian Cloud,2023,2026-Q1,2025-08-30,2026-02-24,EMEA,Manufacturing,Analytics,land,lost,4,283000,1132000,event,70.3,Pricing — budget freeze or cuts
A1700,Cobalt Systems Inc,2023,2026-Q1,2025-08-12,2026-03-14,EMEA,Retail,Security,land,lost,3,16000,48000,sales_outbound,24.7,Adoption — low usage or failed rollout
A1701,Cobalt Works,2023,2026-Q1,2025-08-31,2026-03-08,AMER,Manufacturing,Security,land,lost,3,278000,834000,partner,73.8,Adoption — low usage or failed rollout
A1702,Meridian Bridge,2023,2026-Q1,2025-05-24,2026-02-06,AMER,Healthcare,Analytics,land,lost,3,20000,60000,sales_outbound,65.5,Value — ROI / business case not approved
A1703,Parallel Works,2023,2026-Q1,2025-06-11,2026-02-12,EMEA,Professional Services,Analytics,land,lost,3,126000,378000,csm_expansion,58.4,Pricing — budget freeze or cuts
A1704,Aurora Cloud Inc,2023,2026-Q1,2025-09-14,2026-03-19,EMEA,Professional Services,Platform,land,lost,3,22000,66000,partner,47.8,Pricing — rejected renewal uplift
A1705,Aurora Logic,2023,2026-Q1,2025-08-23,2026-03-01,EMEA,Professional Services,Analytics,land,lost,3,34000,102000,sales_outbound,32.7,Pricing — budget freeze or cuts
A1706,Cobalt Dynamics,2021,2026-Q1,2025-09-04,2026-02-05,EMEA,Retail,Security,land,lost,3,212000,636000,sales_outbound,71.4,Value — ROI / business case not approved
A1707,Pinnacle Labs Inc,2023,2026-Q1,2025-08-30,2026-02-23,APAC,Manufacturing,Security,land,lost,3,107000,321000,partner,77.5,Value — ROI / business case not approved
A1708,Cobalt Grid,2025,2026-Q1,2025-10-01,2026-03-16,EMEA,Professional Services,Analytics,land,lost,3,89000,267000,inbound,36.3,Competitor — won evaluation
A1709,Vertex Dynamics,2023,2026-Q1,2025-07-14,2026-01-16,EMEA,Retail,Security,land,lost,2,70000,140000,partner,59.1,Procurement — vendor consolidation
A1710,Pinnacle Dynamics,2023,2026-Q1,2025-10-05,2026-02-22,EMEA,Professional Services,Platform,land,lost,3,20000,60000,csm_expansion,53.2,Product — capability or roadmap gap
A1711,Parallel Bridge,2023,2026-Q1,2025-07-29,2026-03-18,EMEA,Professional Services,Analytics,land,lost,5,91000,455000,inbound,43.3,Timing — deprioritized / no decision
A1712,Vertex Bridge,2023,2026-Q1,2025-09-18,2026-02-16,APAC,Professional Services,Platform,land,lost,3,191000,573000,inbound,47,Pricing — rejected renewal uplift
A1713,Cobalt Bridge Inc,2023,2026-Q1,2025-08-31,2026-01-14,APAC,Professional Services,Analytics,land,lost,2,35000,70000,csm_expansion,82.5,Commercial — payment or term mismatch
A1714,Pinnacle Systems,2023,2026-Q1,2025-09-21,2026-03-28,AMER,Retail,Analytics,land,lost,2,109000,218000,partner,57.5,Pricing — rejected renewal uplift
A1715,Aurora Bridge,2023,2026-Q1,2025-07-08,2026-01-24,EMEA,Professional Services,Platform,land,lost,3,54000,162000,event,48.3,Value — ROI / business case not approved
A1716,Cobalt Labs,2023,2026-Q1,2025-08-11,2026-03-23,APAC,Professional Services,Platform,land,lost,3,236000,708000,event,65.1,Stakeholder — champion departed / reorg
A1717,Granite Systems,2023,2026-Q1,2025-05-16,2026-03-24,EMEA,Healthcare,Analytics,land,lost,3,89000,267000,csm_expansion,59.2,Pricing — budget freeze or cuts
A1718,BluePeak Labs,2023,2026-Q1,2025-08-19,2026-01-11,EMEA,Professional Services,Analytics,land,lost,3,23000,69000,sales_outbound,57.7,Pricing — budget freeze or cuts
A1719,Parallel Systems Inc,2022,2026-Q1,2025-11-14,2026-03-21,EMEA,Healthcare,Analytics,land,lost,3,165000,495000,inbound,60.7,Procurement — vendor consolidation
A1720,Aurora Cloud,2023,2026-Q1,2025-07-23,2026-01-07,EMEA,Financial Services,Security,land,lost,3,72000,216000,csm_expansion,37.3,Commercial — payment or term mismatch
A1721,Parallel Systems,2023,2026-Q1,2025-09-09,2026-02-15,EMEA,Retail,Security,land,lost,3,298000,894000,sales_outbound,49.3,Procurement — vendor consolidation
A1722,Vertex Logic Inc,2023,2026-Q1,2025-11-01,2026-03-08,AMER,Manufacturing,Analytics,land,lost,3,289000,867000,sales_outbound,37.8,Risk — security or compliance
A1723,Granite Dynamics Inc,2023,2026-Q1,2025-08-05,2026-03-16,EMEA,Manufacturing,Security,land,lost,3,19000,57000,sales_outbound,31,Value — ROI / business case not approved
A1724,Aurora Bridge Inc,2023,2026-Q1,2025-08-27,2026-03-11,EMEA,Technology,Security,land,lost,3,89000,267000,sales_outbound,67.4,Pricing — lower competitive quote
A1725,Meridian Labs,2023,2026-Q1,2025-07-19,2026-02-02,APAC,Retail,Analytics,land,lost,2,70000,140000,sales_outbound,18.6,Pricing — lower competitive quote
A1726,Granite Logic,2023,2026-Q1,2025-09-22,2026-03-26,AMER,Retail,Security,land,lost,3,188000,564000,inbound,38.1,Value — ROI / business case not approved
A1727,Granite Dynamics,2023,2026-Q1,2025-08-19,2026-02-04,EMEA,Healthcare,Security,land,lost,3,191000,573000,inbound,22,Stakeholder — champion departed / reorg
A1728,BluePeak Grid Inc,2023,2026-Q1,2025-07-27,2026-01-15,EMEA,Financial Services,Platform,land,lost,3,89000,267000,sales_outbound,40,Product — capability or roadmap gap
A1729,Cobalt Works Inc,2023,2026-Q1,2025-07-18,2026-01-08,AMER,Retail,Platform,land,lost,3,19000,57000,event,78.3,Procurement — vendor consolidation
A1730,Parallel Grid,2023,2026-Q1,2025-09-02,2026-01-10,APAC,Financial Services,Platform,land,lost,1,14000,14000,csm_expansion,30.1,Competitor — won evaluation
A1731,Parallel Grid Inc,2023,2026-Q1,2025-07-03,2026-01-28,APAC,Manufacturing,Analytics,land,lost,3,23000,69000,inbound,48,Adoption — low usage or failed rollout
A1732,Vertex Works,2023,2026-Q1,2025-08-28,2026-02-17,AMER,Professional Services,Security,land,lost,3,126000,378000,csm_expansion,29.4,Pricing — lower competitive quote
A1733,Vertex Systems,2023,2026-Q1,2025-06-11,2026-01-18,EMEA,Professional Services,Analytics,land,lost,3,210000,630000,sales_outbound,47.9,Competitor — won evaluation
A1734,Cobalt Systems Inc,2023,2026-Q1,2025-04-29,2026-01-02,EMEA,Retail,Platform,land,lost,3,13000,39000,csm_expansion,51.8,Risk — security or compliance
A1735,Vertex Works,2023,2026-Q1,2025-09-09,2026-03-28,EMEA,Professional Services,Analytics,land,lost,3,73000,219000,sales_outbound,25.3,Pricing — budget freeze or cuts
A1736,Silverline Bridge,2023,2026-Q1,2025-08-18,2026-02-27,EMEA,Professional Services,Platform,land,lost,3,183000,549000,sales_outbound,26.6,Commercial — payment or term mismatch
A1737,Aurora Labs,2023,2026-Q1,2025-08-15,2026-03-16,APAC,Retail,Security,land,lost,3,15000,45000,inbound,46.9,Procurement — vendor consolidation
A1738,Parallel Bridge,2022,2026-Q1,2025-08-26,2026-03-22,EMEA,Retail,Analytics,land,lost,3,14000,42000,partner,40.5,Procurement — vendor consolidation
A1739,Granite Logic,2023,2026-Q1,2025-08-06,2026-03-01,EMEA,Retail,Analytics,land,lost,3,20000,60000,inbound,46.2,Timing — deprioritized / no decision
A1740,Pinnacle Bridge Inc,2023,2026-Q1,2025-06-17,2026-02-09,EMEA,Professional Services,Analytics,land,lost,4,58000,232000,event,43,Procurement — vendor consolidation
A1741,Silverline Bridge,2023,2026-Q1,2025-09-29,2026-02-05,EMEA,Manufacturing,Security,land,lost,3,13000,39000,inbound,63.4,Procurement — vendor consolidation
A1742,Cobalt Systems,2023,2026-Q1,2026-01-21,2026-03-23,APAC,Professional Services,Platform,land,lost,3,183000,549000,partner,24.4,Product — capability or roadmap gap
A1743,Aurora Grid Inc,2023,2026-Q1,2025-07-27,2026-01-10,EMEA,Retail,Security,land,lost,3,236000,708000,csm_expansion,55.6,Risk — security or compliance
A1744,Meridian Works Inc,2023,2026-Q1,2025-08-31,2026-01-01,EMEA,Manufacturing,Analytics,land,lost,3,210000,630000,inbound,68.4,Procurement — vendor consolidation
A1745,Parallel Cloud,2023,2026-Q1,2025-07-18,2026-01-29,AMER,Technology,Platform,land,lost,1,16000,16000,inbound,71.2,Commercial — payment or term mismatch
A1746,Aurora Labs,2025,2026-Q1,2025-05-31,2026-01-02,EMEA,Retail,Analytics,land,lost,4,283000,1132000,csm_expansion,46.1,Product — capability or roadmap gap
A1747,Aurora Systems Inc,2023,2026-Q1,2025-12-30,2026-03-03,AMER,Technology,Platform,land,lost,3,294000,882000,sales_outbound,64.1,Pricing — lower competitive quote
A1748,Vertex Bridge,2023,2026-Q1,2025-10-30,2026-01-20,EMEA,Manufacturing,Analytics,land,lost,3,126000,378000,event,64,Risk — security or compliance
A1749,Silverline Works,2023,2026-Q1,2025-08-08,2026-01-06,EMEA,Manufacturing,Platform,land,lost,3,54000,162000,sales_outbound,38.5,Timing — deprioritized / no decision
A1750,Vertex Logic,2023,2026-Q1,2025-09-03,2026-01-23,EMEA,Technology,Platform,land,lost,3,73000,219000,sales_outbound,35.5,Timing — deprioritized / no decision
A1751,Granite Logic,2023,2026-Q1,2025-09-24,2026-03-19,APAC,Retail,Analytics,land,lost,1,14000,14000,sales_outbound,42.2,Value — ROI / business case not approved
A1752,Cobalt Bridge Inc,2023,2026-Q1,2025-08-26,2026-03-10,EMEA,Manufacturing,Analytics,land,lost,4,58000,232000,partner,53.8,Pricing — lower competitive quote
A1753,Aurora Labs,2023,2026-Q1,2025-09-17,2026-02-12,EMEA,Professional Services,Analytics,land,lost,3,289000,867000,partner,51.4,Timing — deprioritized / no decision
A1754,Parallel Systems Inc,2023,2026-Q1,2025-08-10,2026-03-29,EMEA,Professional Services,Platform,land,lost,3,243000,729000,partner,63.8,Timing — deprioritized / no decision
A1755,Northwind Works,2023,2026-Q1,2025-09-21,2026-03-23,APAC,Manufacturing,Security,land,lost,3,126000,378000,sales_outbound,48.7,Adoption — low usage or failed rollout
A1756,Pinnacle Systems Inc,2022,2026-Q1,2025-11-05,2026-03-11,EMEA,Healthcare,Platform,land,lost,3,23000,69000,inbound,31.5,Pricing — lower competitive quote
A1757,Cobalt Bridge,2023,2026-Q1,2025-10-27,2026-01-22,EMEA,Professional Services,Analytics,land,lost,3,19000,57000,inbound,63.3,Risk — security or compliance
A1758,Granite Cloud,2023,2026-Q1,2025-09-25,2026-03-28,EMEA,Professional Services,Security,land,lost,2,20000,40000,csm_expansion,72.7,Competitor — won evaluation
A1759,BluePeak Dynamics Inc,2021,2026-Q1,2025-10-19,2026-03-08,EMEA,Retail,Analytics,land,lost,1,14000,14000,sales_outbound,74.8,Pricing — budget freeze or cuts
A1760,Granite Works,2024,2026-Q1,2025-08-28,2026-02-18,EMEA,Manufacturing,Security,land,lost,3,289000,867000,inbound,33.6,Pricing — lower competitive quote
A1761,Northwind Works,2022,2026-Q1,2025-08-09,2026-02-09,EMEA,Professional Services,Analytics,land,lost,2,32000,64000,csm_expansion,43.4,Stakeholder — champion departed / reorg
A1762,Pinnacle Bridge,2023,2026-Q1,2025-12-12,2026-03-31,EMEA,Financial Services,Platform,land,lost,3,13000,39000,csm_expansion,32.1,Value — ROI / business case not approved
A1763,Pinnacle Logic,2023,2026-Q1,2025-09-04,2026-02-05,APAC,Retail,Analytics,land,lost,3,107000,321000,partner,37.6,Pricing — rejected renewal uplift
A1764,Granite Logic Inc,2023,2026-Q1,2025-03-19,2026-01-09,AMER,Retail,Analytics,land,lost,3,188000,564000,inbound,51.4,Competitor — won evaluation
A1765,Silverline Bridge Inc,2023,2026-Q1,2025-11-06,2026-03-29,EMEA,Retail,Platform,land,lost,3,160000,480000,csm_expansion,48.2,Value — ROI / business case not approved
A1766,Silverline Grid,2023,2026-Q1,2025-06-19,2026-01-16,AMER,Manufacturing,Analytics,land,lost,4,225000,900000,csm_expansion,47.9,Product — capability or roadmap gap
A1767,Aurora Grid Inc,2025,2026-Q1,2025-05-10,2026-01-06,EMEA,Professional Services,Security,land,lost,2,109000,218000,csm_expansion,56.1,Timing — deprioritized / no decision
A1768,Northwind Systems Inc,2023,2026-Q1,2025-10-31,2026-03-29,EMEA,Manufacturing,Platform,land,lost,3,126000,378000,inbound,37.1,Procurement — vendor consolidation
A1769,Meridian Systems Inc,2023,2026-Q1,2025-09-06,2026-03-05,EMEA,Professional Services,Analytics,land,lost,3,38000,114000,csm_expansion,31.1,Timing — deprioritized / no decision
A1770,Silverline Dynamics Inc,2023,2026-Q1,2025-06-07,2026-01-07,EMEA,Retail,Analytics,land,lost,3,38000,114000,sales_outbound,43.2,Commercial — payment or term mismatch
A1771,Pinnacle Grid Inc,2023,2026-Q1,2025-10-06,2026-02-27,EMEA,Manufacturing,Security,land,lost,3,298000,894000,sales_outbound,49.1,Timing — deprioritized / no decision
A1772,Granite Bridge Inc,2025,2026-Q1,2025-07-16,2026-01-14,APAC,Healthcare,Analytics,land,lost,3,236000,708000,csm_expansion,29.9,Risk — security or compliance
A1773,Parallel Works Inc,2023,2026-Q1,2025-08-19,2026-01-08,EMEA,Financial Services,Analytics,land,lost,1,14000,14000,inbound,71.1,Product — capability or roadmap gap
A1774,Aurora Works,2023,2026-Q1,2025-08-18,2026-03-26,EMEA,Healthcare,Security,land,lost,3,165000,495000,sales_outbound,73.8,Pricing — rejected renewal uplift
A1775,Parallel Logic Inc,2023,2026-Q1,2025-08-31,2026-02-28,APAC,Professional Services,Platform,land,lost,3,15000,45000,sales_outbound,55.3,Adoption — low usage or failed rollout
A1776,Silverline Grid Inc,2023,2026-Q1,2025-10-24,2026-02-08,EMEA,Professional Services,Platform,land,lost,3,110000,330000,partner,35.7,Procurement — vendor consolidation
A1777,Aurora Bridge Inc,2023,2026-Q1,2025-04-23,2026-01-06,EMEA,Retail,Security,land,lost,3,210000,630000,inbound,43.6,Pricing — rejected renewal uplift
A1778,Parallel Cloud,2023,2026-Q1,2025-03-18,2026-01-13,APAC,Manufacturing,Security,land,lost,3,114000,342000,partner,39.2,Pricing — rejected renewal uplift
A1779,Aurora Works,2023,2026-Q1,2025-08-13,2026-03-08,APAC,Retail,Platform,land,lost,3,73000,219000,partner,54.3,Procurement — vendor consolidation
A1780,Meridian Bridge,2023,2026-Q1,2025-06-27,2026-01-13,EMEA,Professional Services,Analytics,land,lost,3,183000,549000,sales_outbound,43.2,Adoption — low usage or failed rollout
A1781,Parallel Grid Inc,2023,2026-Q1,2025-07-12,2026-03-01,EMEA,Manufacturing,Analytics,land,lost,1,16000,16000,csm_expansion,70.5,Pricing — rejected renewal uplift
A1782,Cobalt Logic,2023,2026-Q1,2025-08-16,2026-02-27,EMEA,Professional Services,Analytics,land,lost,3,107000,321000,sales_outbound,57.8,Pricing — lower competitive quote
A1783,BluePeak Logic Inc,2023,2026-Q1,2025-05-27,2026-01-21,EMEA,Professional Services,Platform,land,lost,2,109000,218000,inbound,50.6,Value — ROI / business case not approved
A1784,Cobalt Bridge,2025,2026-Q1,2025-09-23,2026-03-05,EMEA,Retail,Analytics,land,lost,3,54000,162000,inbound,51.6,Value — ROI / business case not approved
A1785,Meridian Bridge,2024,2026-Q1,2025-07-02,2026-01-16,EMEA,Financial Services,Platform,land,lost,3,243000,729000,inbound,41.8,Pricing — budget freeze or cuts
A1786,Cobalt Bridge Inc,2023,2026-Q1,2025-07-20,2026-03-02,EMEA,Manufacturing,Platform,land,lost,3,191000,573000,inbound,53.2,Risk — security or compliance
A1787,Cobalt Grid,2023,2026-Q1,2025-06-24,2026-02-25,EMEA,Technology,Platform,land,lost,1,240000,240000,sales_outbound,45.3,Competitor — won evaluation
A1788,Northwind Bridge Inc,2023,2026-Q1,2025-09-30,2026-02-14,EMEA,Healthcare,Analytics,land,lost,3,211000,633000,event,40.1,Product — capability or roadmap gap
A1789,Granite Labs,2021,2026-Q1,2025-08-13,2026-01-23,APAC,Financial Services,Analytics,land,lost,3,34000,102000,sales_outbound,51.8,Pricing — lower competitive quote
A1790,BluePeak Cloud Inc,2023,2026-Q1,2025-09-29,2026-02-10,AMER,Retail,Security,land,lost,3,13000,39000,event,55.2,Product — capability or roadmap gap
A1791,Granite Logic,2023,2026-Q1,2025-08-13,2026-03-26,EMEA,Retail,Analytics,land,lost,2,70000,140000,sales_outbound,50.4,Timing — deprioritized / no decision
A1792,Northwind Works,2022,2026-Q1,2025-05-20,2026-02-03,EMEA,Manufacturing,Platform,land,lost,3,188000,564000,csm_expansion,57.3,Pricing — rejected renewal uplift
A1793,Meridian Logic Inc,2023,2026-Q1,2025-09-08,2026-02-27,EMEA,Retail,Security,land,lost,3,243000,729000,csm_expansion,56.8,Procurement — vendor consolidation
A1794,Northwind Cloud,2022,2026-Q1,2025-10-31,2026-02-22,EMEA,Technology,Analytics,land,lost,3,73000,219000,sales_outbound,28.5,Pricing — lower competitive quote
A1795,Aurora Logic Inc,2023,2026-Q1,2025-08-27,2026-01-26,APAC,Manufacturing,Platform,land,lost,2,20000,40000,inbound,23.6,Value — ROI / business case not approved
A1796,Aurora Labs Inc,2023,2026-Q1,2025-08-24,2026-03-01,EMEA,Technology,Security,land,lost,3,13000,39000,sales_outbound,61.8,Value — ROI / business case not approved
A1797,Parallel Cloud Inc,2023,2026-Q1,2025-08-11,2026-01-15,AMER,Manufacturing,Security,land,lost,3,188000,564000,sales_outbound,76.1,Product — capability or roadmap gap
A1798,BluePeak Logic,2023,2026-Q1,2025-10-03,2026-01-24,EMEA,Professional Services,Security,land,lost,3,134000,402000,sales_outbound,74.8,Pricing — rejected renewal uplift
A1799,Granite Cloud,2023,2026-Q1,2025-09-02,2026-02-22,EMEA,Retail,Security,land,lost,4,58000,232000,sales_outbound,27.2,Timing — deprioritized / no decision
A1800,Granite Labs Inc,2023,2026-Q1,2025-10-07,2026-02-07,EMEA,Manufacturing,Security,land,lost,3,13000,39000,csm_expansion,56.9,Procurement — vendor consolidation
A1801,BluePeak Cloud Inc,2023,2026-Q1,2025-12-16,2026-03-24,EMEA,Manufacturing,Security,land,lost,3,183000,549000,sales_outbound,42,Adoption — low usage or failed rollout
A1802,Cobalt Systems,2023,2026-Q1,2025-08-29,2026-03-04,APAC,Retail,Platform,land,lost,4,69000,276000,csm_expansion,58.3,Pricing — budget freeze or cuts
A1803,Aurora Grid,2023,2026-Q1,2025-07-28,2026-03-31,EMEA,Manufacturing,Platform,land,lost,3,15000,45000,sales_outbound,91.1,Value — ROI / business case not approved
A1804,Aurora Systems,2023,2026-Q1,2025-09-11,2026-03-12,EMEA,Professional Services,Platform,land,lost,3,95000,285000,csm_expansion,67,Pricing — lower competitive quote
A1805,Vertex Grid,2023,2026-Q1,2025-09-08,2026-01-16,EMEA,Manufacturing,Analytics,land,lost,3,165000,495000,inbound,38.1,Adoption — low usage or failed rollout
A1806,Meridian Dynamics Inc,2023,2026-Q1,2025-07-08,2026-02-03,EMEA,Retail,Analytics,land,lost,3,210000,630000,event,55.5,Value — ROI / business case not approved
A1807,Silverline Dynamics,2023,2026-Q1,2025-10-04,2026-02-25,EMEA,Manufacturing,Analytics,land,lost,3,13000,39000,sales_outbound,36.9,Adoption — low usage or failed rollout
A1808,Northwind Systems Inc,2023,2026-Q1,2025-07-10,2026-02-22,EMEA,Manufacturing,Security,land,lost,3,73000,219000,inbound,76.8,Pricing — rejected renewal uplift
A1809,Cobalt Bridge Inc,2023,2026-Q1,2025-11-05,2026-03-13,EMEA,Manufacturing,Security,land,lost,3,188000,564000,sales_outbound,9.5,Pricing — rejected renewal uplift
A1810,Meridian Bridge,2023,2026-Q1,2025-07-23,2026-03-13,APAC,Retail,Platform,land,lost,3,34000,102000,sales_outbound,40.1,Commercial — payment or term mismatch
A1811,Silverline Labs,2023,2026-Q1,2025-05-19,2026-01-15,EMEA,Manufacturing,Analytics,land,lost,1,240000,240000,sales_outbound,52.4,Risk — security or compliance
A1812,BluePeak Labs,2023,2026-Q1,2025-06-13,2026-01-29,EMEA,Manufacturing,Analytics,land,lost,3,183000,549000,csm_expansion,71.3,Timing — deprioritized / no decision
A1813,Meridian Dynamics,2022,2026-Q1,2025-08-09,2026-01-30,EMEA,Professional Services,Platform,land,lost,3,34000,102000,csm_expansion,18.3,Procurement — vendor consolidation
A1814,Granite Cloud Inc,2023,2026-Q1,2025-07-02,2026-02-04,AMER,Professional Services,Analytics,land,lost,2,32000,64000,sales_outbound,54.9,Commercial — payment or term mismatch
A1815,Pinnacle Labs Inc,2025,2026-Q1,2025-11-13,2026-03-05,APAC,Professional Services,Security,land,lost,3,16000,48000,inbound,53.3,Pricing — lower competitive quote
A1816,Vertex Cloud,2023,2026-Q1,2025-07-07,2026-02-14,EMEA,Healthcare,Security,land,lost,3,191000,573000,event,51.9,Pricing — lower competitive quote
A1817,Granite Bridge,2023,2026-Q1,2025-09-03,2026-03-22,EMEA,Manufacturing,Security,land,lost,3,13000,39000,sales_outbound,19.8,Pricing — rejected renewal uplift
A1818,Meridian Systems,2023,2026-Q1,2025-05-31,2026-01-03,EMEA,Retail,Security,land,lost,3,14000,42000,inbound,36.8,Risk — security or compliance
A1819,Cobalt Works Inc,2023,2026-Q1,2025-06-15,2026-01-06,AMER,Retail,Analytics,land,lost,3,73000,219000,inbound,75,Value — ROI / business case not approved
A1820,BluePeak Systems Inc,2023,2026-Q1,2025-10-09,2026-03-24,AMER,Financial Services,Platform,land,lost,1,14000,14000,csm_expansion,53.2,Pricing — rejected renewal uplift
A1821,BluePeak Bridge,2023,2026-Q1,2025-09-02,2026-03-31,APAC,Professional Services,Security,land,lost,3,89000,267000,sales_outbound,49.7,Value — ROI / business case not approved
A1822,Silverline Works,2023,2026-Q1,2025-09-17,2026-02-21,EMEA,Retail,Security,land,lost,4,153000,612000,csm_expansion,36.3,Adoption — low usage or failed rollout
A1823,Aurora Systems,2025,2026-Q1,2025-06-11,2026-01-13,EMEA,Professional Services,Analytics,land,lost,3,54000,162000,inbound,43.8,Pricing — rejected renewal uplift
A1824,Parallel Bridge Inc,2023,2026-Q1,2025-08-15,2026-01-07,EMEA,Financial Services,Security,land,lost,3,191000,573000,inbound,58.7,Timing — deprioritized / no decision
A1825,BluePeak Systems Inc,2024,2026-Q1,2025-07-27,2026-03-12,EMEA,Technology,Analytics,land,lost,1,240000,240000,inbound,50.5,Commercial — payment or term mismatch
A1826,Northwind Grid,2024,2026-Q1,2025-06-26,2026-02-10,APAC,Retail,Analytics,land,lost,3,95000,285000,inbound,52.6,Value — ROI / business case not approved
A1827,Granite Dynamics,2022,2026-Q1,2025-10-12,2026-03-27,EMEA,Technology,Platform,land,lost,4,283000,1132000,csm_expansion,35.8,Product — capability or roadmap gap
A1828,Vertex Dynamics Inc,2021,2026-Q1,2025-08-26,2026-01-22,EMEA,Professional Services,Platform,land,lost,3,38000,114000,sales_outbound,49.1,Pricing — rejected renewal uplift
A1829,Vertex Grid Inc,2023,2026-Q1,2025-07-24,2026-02-09,APAC,Technology,Analytics,land,lost,3,236000,708000,sales_outbound,69.6,Product — capability or roadmap gap
A1830,Granite Grid,2023,2026-Q1,2025-07-14,2026-02-05,EMEA,Healthcare,Analytics,land,lost,3,19000,57000,csm_expansion,61.5,Pricing — budget freeze or cuts
A1831,BluePeak Grid,2023,2026-Q1,2025-09-24,2026-03-18,EMEA,Retail,Platform,land,lost,3,294000,882000,inbound,55.6,Pricing — lower competitive quote
A1832,Vertex Grid,2023,2026-Q1,2025-09-01,2026-03-08,EMEA,Professional Services,Analytics,land,lost,4,225000,900000,csm_expansion,39,Pricing — lower competitive quote
A1833,Silverline Cloud,2023,2026-Q1,2025-07-04,2026-02-11,AMER,Professional Services,Platform,land,lost,3,18000,54000,partner,62.5,Value — ROI / business case not approved
A1834,Northwind Grid,2023,2026-Q1,2025-05-20,2026-01-03,EMEA,Retail,Platform,land,lost,3,278000,834000,sales_outbound,74.9,Value — ROI / business case not approved
A1835,Pinnacle Systems Inc,2023,2026-Q1,2025-08-07,2026-01-03,EMEA,Professional Services,Platform,land,lost,3,13000,39000,inbound,56.8,Stakeholder — champion departed / reorg
A1836,Meridian Logic,2023,2026-Q1,2025-11-03,2026-03-07,EMEA,Professional Services,Security,land,lost,3,72000,216000,partner,69.8,Stakeholder — champion departed / reorg
A1837,Parallel Labs,2023,2026-Q1,2025-11-27,2026-03-09,EMEA,Manufacturing,Security,land,lost,3,107000,321000,partner,45.7,Pricing — budget freeze or cuts
A1838,Vertex Cloud Inc,2023,2026-Q1,2025-07-07,2026-01-20,EMEA,Manufacturing,Analytics,land,lost,4,283000,1132000,csm_expansion,29.5,Stakeholder — champion departed / reorg
